station_id,station_name,city,metro_line_id,line_name,zone_sector,station_type,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_ticket_counters,num_afc_gates,platform_capacity,concourse_area_sqm,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes,station_tier,date,timestamp,time_slot,day_of_week,is_weekend,direction,platform_id,entry_count,exit_count,net_flow,transfer_count,current_occupancy,occupancy_percentage,avg_dwell_time,queue_length_at_gate,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,afc_smart_card_taps,qr_ticket_taps,token_sales_count,historical_avg_footfall,historical_peak_footfall,historical_std_dev,is_holiday,holiday_type,is_festival,festival_name,school_college_session_flag,office_hours_flag,weather_condition,temperature,rainfall_mm,aqi_index,special_event_flag,event_type,event_distance_km,expected_event_attendance,strike_or_disruption_flag,service_alert_active,current_train_frequency,scheduled_train_frequency,platform_congestion_flag,crowd_level_class
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,14,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 10:00:00,10-11,Wednesday,0,Inbound,DEL014-P1,1829,1148,681,304,2222,85.92,3.45,36,9,6.7,1800,0.2,1290,383,86,1687,2277,269,0,,0,,0,1,Light Rain,31.2,12.7,164,0,,0.0,0,0,0,5.82,8,1,High
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,9,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 11:00:00,11-12,Wednesday,0,Inbound,DEL014-P1,1757,1722,35,283,958,37.05,5.68,22,9,6.7,1500,0.2,1157,372,119,1687,2277,269,0,,0,,0,0,Light Rain,36.0,4.1,163,0,,0.0,0,0,0,8.33,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,8,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 12:00:00,12-13,Wednesday,0,Inbound,DEL014-P1,1842,1469,373,307,1393,53.87,3.1,22,12,5.0,1500,0.2,1329,205,58,1687,2277,269,0,,0,,0,0,Light Rain,25.9,4.9,157,0,,0.0,0,0,0,5.75,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,13,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 13:00:00,13-14,Wednesday,0,Outbound,DEL014-P1,1593,1686,-93,296,530,20.49,4.34,17,9,6.7,1800,0.2,992,318,53,1687,2277,269,0,,0,,0,0,Light Rain,32.1,2.4,119,0,,0.0,0,0,0,7.09,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,5,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 14:00:00,14-15,Wednesday,0,Outbound,DEL014-P1,1562,1501,61,327,909,35.15,6.12,5,10,6.0,1500,0.2,864,285,117,1687,2277,269,0,,0,,1,0,Cloudy,33.1,0.7,136,0,,0.0,0,0,0,8.04,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,9,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 15:00:00,15-16,Wednesday,0,Outbound,DEL014-P1,1668,1683,-15,246,642,24.83,5.73,11,6,10.0,2200,0.2,1033,342,61,1687,2277,269,0,,0,,1,0,Cloudy,28.3,1.3,208,0,,0.0,0,0,0,9.61,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,11,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 16:00:00,16-17,Wednesday,0,Inbound,DEL014-P1,2831,2377,454,566,1527,59.05,2.37,17,6,10.0,1500,0.377,1746,325,251,2783,3757,445,0,,0,,1,0,Light Rain,32.6,10.7,143,0,,0.0,0,0,0,6.89,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,9,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 17:00:00,17-18,Wednesday,0,Outbound,DEL014-P1,2821,2152,669,572,1935,74.83,2.63,6,7,8.6,1200,0.404,2074,552,176,2783,3757,445,0,,0,,0,1,Cloudy,35.8,1.0,201,0,,0.0,0,0,0,7.0,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,8,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 18:00:00,18-19,Wednesday,0,Outbound,DEL014-P1,2569,2307,262,413,1239,47.91,5.83,8,7,8.6,1500,0.284,1909,451,103,2783,3757,445,0,,0,,0,1,Clear,26.3,0.0,105,0,,0.0,0,0,0,11.82,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,4,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 19:00:00,19-20,Wednesday,0,Inbound,DEL014-P1,3168,1723,1445,522,2586,100.0,3.0,5,10,6.0,2200,0.2,2342,518,250,2783,3757,445,0,,0,,0,1,Cloudy,23.7,1.4,94,0,,0.0,0,0,0,8.47,8,1,High
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,10,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 20:00:00,20-21,Wednesday,0,Inbound,DEL014-P1,2664,2329,335,406,1369,52.94,3.25,9,9,6.7,1800,0.2,1995,290,93,2783,3757,445,0,,0,,0,0,Clear,35.2,0.0,55,0,,0.0,0,0,0,6.89,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,6,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-01,2026-07-01 21:00:00,21-22,Wednesday,0,Outbound,DEL014-P1,1296,1189,107,214,1014,39.21,1.82,9,10,6.0,1500,0.2,772,221,44,1265,1707,202,0,,0,,0,0,Clear,27.1,0.0,149,0,,0.0,0,0,0,7.4,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,13,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-02,2026-07-02 06:00:00,06-07,Thursday,0,Outbound,DEL014-P1,1444,896,548,294,1756,67.9,6.83,15,11,5.5,1200,0.2,911,304,104,1265,1707,202,0,,0,,0,0,Light Rain,33.7,8.9,64,0,,0.0,0,0,0,8.59,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,7,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-02,2026-07-02 07:00:00,07-08,Thursday,0,Outbound,DEL014-P1,3153,2228,925,568,2586,100.0,5.32,6,11,5.5,1200,0.282,2206,426,300,2952,3985,472,0,,0,,1,0,Clear,31.4,0.0,203,0,,0.0,0,0,0,9.08,8,1,High
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,14,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-02,2026-07-02 08:00:00,08-09,Thursday,0,Outbound,DEL014-P1,2395,2838,-443,426,0,0.0,3.72,6,9,6.7,1500,0.209,1455,436,85,2952,3985,472,0,,0,,1,1,Rain,23.5,3.0,152,0,,0.0,0,0,0,7.89,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,4,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-02,2026-07-02 09:00:00,09-10,Thursday,0,Inbound,DEL014-P1,2683,2466,217,575,1177,45.51,5.7,28,6,10.0,2200,0.247,1967,381,220,2952,3985,472,0,,0,,0,1,Rain,23.9,4.3,67,0,,0.0,0,0,0,9.45,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,6,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-02,2026-07-02 10:00:00,10-11,Thursday,0,Outbound,DEL014-P1,2307,1980,327,491,1331,51.47,4.43,21,9,6.7,1500,0.207,1712,490,205,1687,2277,269,0,,0,,0,1,Light Rain,23.2,3.9,79,1,Sports Event,2.6,5637,0,0,5.9,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,14,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-02,2026-07-02 11:00:00,11-12,Thursday,0,Inbound,DEL014-P1,1485,1294,191,307,1202,46.48,5.5,3,9,6.7,1200,0.2,912,275,59,1687,2277,269,0,,0,,0,0,Light Rain,30.3,4.9,130,0,,0.0,0,0,0,6.32,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,12,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-02,2026-07-02 12:00:00,12-13,Thursday,0,Inbound,DEL014-P1,1444,1590,-146,241,260,10.05,3.35,0,9,6.7,1800,0.2,1053,233,116,1687,2277,269,0,,0,,0,0,Cloudy,35.5,1.5,167,0,,0.0,0,0,0,6.2,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,9,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-02,2026-07-02 13:00:00,13-14,Thursday,0,Outbound,DEL014-P1,2167,1340,827,349,2340,90.49,6.63,16,7,8.6,1500,0.24,1437,408,181,1687,2277,269,0,,0,,0,0,Rain,32.7,7.9,135,0,,0.0,0,0,0,6.85,8,1,High
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,10,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-02,2026-07-02 14:00:00,14-15,Thursday,0,Inbound,DEL014-P1,1467,1222,245,228,1067,41.26,5.34,3,9,6.7,1200,0.2,1098,208,106,1687,2277,269,0,,0,,1,0,Clear,29.9,0.0,168,0,,0.0,0,0,0,7.49,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,12,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-02,2026-07-02 15:00:00,15-16,Thursday,0,Outbound,DEL014-P1,1452,1451,1,274,878,33.95,2.49,15,7,8.6,1500,0.2,874,147,93,1687,2277,269,0,,0,,1,0,Cloudy,26.7,1.6,165,0,,0.0,0,0,0,7.73,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,8,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-02,2026-07-02 16:00:00,16-17,Thursday,0,Inbound,DEL014-P1,3029,2352,677,487,1981,76.6,2.11,16,7,8.6,1500,0.335,2203,610,144,2783,3757,445,0,,0,,1,0,Clear,32.4,0.0,191,0,,0.0,0,0,0,10.4,8,0,High
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,6,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-02,2026-07-02 17:00:00,17-18,Thursday,0,Outbound,DEL014-P1,2806,2692,114,455,960,37.12,3.2,10,12,5.0,1800,0.2,1800,467,278,2783,3757,445,0,,0,,0,1,Clear,27.5,0.0,126,0,,0.0,0,0,0,6.43,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,14,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-02,2026-07-02 18:00:00,18-19,Thursday,0,Inbound,DEL014-P1,2657,3097,-440,514,0,0.0,2.01,21,6,10.0,1200,0.44,1895,554,138,2783,3757,445,0,,0,,0,1,Clear,34.3,0.0,127,0,,0.0,0,0,0,7.01,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,14,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-02,2026-07-02 19:00:00,19-20,Thursday,0,Inbound,DEL014-P1,2959,2307,652,483,2160,83.53,3.65,18,7,8.6,1500,0.328,2094,630,105,2783,3757,445,0,,0,,0,1,Clear,33.1,0.0,99,0,,0.0,0,0,0,9.27,8,1,High
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,9,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-02,2026-07-02 20:00:00,20-21,Thursday,0,Outbound,DEL014-P1,2577,2275,302,505,1329,51.39,3.24,25,8,7.5,1800,0.214,1765,395,144,2783,3757,445,0,,0,,0,0,Light Rain,33.3,11.5,150,0,,0.0,0,0,0,7.82,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,9,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-02,2026-07-02 21:00:00,21-22,Thursday,0,Outbound,DEL014-P1,1299,1080,219,259,1033,39.95,4.89,13,6,10.0,1200,0.216,917,219,112,1265,1707,202,0,,0,,0,0,Light Rain,31.6,8.1,55,0,,0.0,0,0,0,10.9,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,12,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 06:00:00,06-07,Friday,0,Inbound,DEL014-P1,1312,1044,268,216,1217,47.06,6.6,1,8,7.5,1800,0.2,947,208,101,1265,1707,202,0,,0,,0,0,Cloudy,23.7,0.4,96,0,,0.0,0,0,0,8.99,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,9,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 07:00:00,07-08,Friday,0,Inbound,DEL014-P1,2761,2660,101,539,1117,43.19,1.61,12,7,8.6,1800,0.262,1948,504,85,2952,3985,472,0,,0,,1,0,Rain,29.9,12.4,185,0,,0.0,0,0,0,8.54,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,11,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 08:00:00,08-09,Friday,0,Inbound,DEL014-P1,3551,2565,986,567,2586,100.0,5.96,11,7,8.6,1800,0.327,2553,661,354,2952,3985,472,0,,0,,1,1,Rain,34.0,2.9,129,0,,0.0,0,0,0,8.66,8,1,High
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,6,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 09:00:00,09-10,Friday,0,Outbound,DEL014-P1,3104,2597,507,514,1818,70.3,5.25,22,9,6.7,2200,0.2,2324,380,195,2952,3985,472,0,,0,,0,1,Cloudy,24.6,1.6,148,0,,0.0,0,0,0,6.79,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,12,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 10:00:00,10-11,Friday,0,Inbound,DEL014-P1,1807,1370,437,355,1759,68.02,2.17,25,8,7.5,1500,0.2,1352,315,141,1687,2277,269,0,,0,,0,1,Clear,34.2,0.0,65,0,,0.0,0,0,0,10.65,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,9,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 11:00:00,11-12,Friday,0,Inbound,DEL014-P1,1715,1544,171,310,920,35.58,2.05,4,9,6.7,1800,0.2,1086,261,66,1687,2277,269,0,,0,,0,0,Clear,25.5,0.0,110,0,,0.0,0,0,0,9.35,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,10,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 12:00:00,12-13,Friday,0,Inbound,DEL014-P1,1246,1748,-502,208,0,0.0,5.57,20,6,10.0,1800,0.2,786,201,112,1687,2277,269,0,,0,,0,0,Cloudy,24.7,1.4,95,0,,0.0,0,0,0,9.79,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,8,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 13:00:00,13-14,Friday,0,Outbound,DEL014-P1,1799,1767,32,334,821,31.75,5.98,17,9,6.7,2200,0.2,1070,311,145,1687,2277,269,0,,0,,0,0,Cloudy,34.9,1.8,73,0,,0.0,0,0,0,7.19,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,14,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 14:00:00,14-15,Friday,0,Inbound,DEL014-P1,1948,1504,444,363,1557,60.21,5.71,25,7,8.6,1800,0.2,1234,218,89,1687,2277,269,0,,0,,1,0,Rain,33.2,3.1,109,0,,0.0,0,0,0,9.02,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,5,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 15:00:00,15-16,Friday,0,Inbound,DEL014-P1,1574,1291,283,312,1344,51.97,6.43,6,7,8.6,2200,0.2,877,336,151,1687,2277,269,0,,0,,1,0,Clear,23.0,0.0,82,0,,0.0,0,0,0,7.75,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,10,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 16:00:00,16-17,Friday,0,Outbound,DEL014-P1,3228,2591,637,555,2084,80.59,2.29,0,8,7.5,2200,0.215,2092,612,280,2783,3757,445,0,,0,,1,0,Clear,28.5,0.0,99,0,,0.0,0,0,0,10.53,8,1,High
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,14,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 17:00:00,17-18,Friday,0,Outbound,DEL014-P1,3057,2504,553,472,1644,63.57,3.32,12,7,8.6,1800,0.28,1986,489,200,2783,3757,445,0,,0,,0,1,Clear,35.8,0.0,146,0,,0.0,0,0,0,7.53,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,5,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 18:00:00,18-19,Friday,0,Inbound,DEL014-P1,3081,2348,733,585,2199,85.03,2.29,18,9,6.7,2200,0.2,2056,467,118,2783,3757,445,0,,0,,0,1,Clear,27.0,0.0,207,0,,0.0,0,0,0,6.47,8,1,High
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,6,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 19:00:00,19-20,Friday,0,Outbound,DEL014-P1,3581,2472,1109,583,2586,100.0,1.57,13,9,6.7,1200,0.386,2645,574,208,2783,3757,445,0,,0,,0,1,Clear,31.8,0.0,134,0,,0.0,0,0,0,10.17,8,1,High
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,14,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 20:00:00,20-21,Friday,0,Outbound,DEL014-P1,2636,2392,244,411,1196,46.25,5.97,19,11,5.5,1500,0.2,1915,420,184,2783,3757,445,0,,0,,0,0,Cloudy,30.7,0.2,144,0,,0.0,0,0,0,6.76,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,8,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-03,2026-07-03 21:00:00,21-22,Friday,0,Inbound,DEL014-P1,1310,1262,48,221,916,35.42,2.07,5,10,6.0,1200,0.2,805,247,118,1265,1707,202,0,,0,,0,0,Light Rain,33.8,11.9,155,0,,0.0,0,0,0,8.94,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,9,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-04,2026-07-04 06:00:00,06-07,Saturday,1,Outbound,DEL014-P1,917,832,85,158,730,28.23,2.53,19,8,7.5,1800,0.2,618,114,90,860,1161,137,0,,0,,0,0,Rain,34.8,7.5,92,0,,0.0,0,0,0,8.64,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,4,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-04,2026-07-04 07:00:00,07-08,Saturday,1,Outbound,DEL014-P1,2047,1956,91,389,1057,40.87,5.77,4,8,7.5,1800,0.2,1417,257,173,2007,2709,321,0,,0,,1,0,Clear,35.0,0.0,125,0,,0.0,0,0,0,4.65,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,13,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-04,2026-07-04 08:00:00,08-09,Saturday,1,Outbound,DEL014-P1,1629,2074,-445,305,0,0.0,6.01,18,10,6.0,1200,0.2,1063,247,144,2007,2709,321,0,,0,,1,1,Light Rain,27.5,6.0,143,0,,0.0,0,0,0,8.26,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,12,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-04,2026-07-04 09:00:00,09-10,Saturday,1,Inbound,DEL014-P1,1167,1032,135,223,762,29.47,5.38,7,8,7.5,2200,0.2,815,238,40,2007,2709,321,0,,0,,0,1,Light Rain,35.4,12.7,90,0,,0.0,0,1,1,6.55,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,11,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-04,2026-07-04 10:00:00,10-11,Saturday,1,Outbound,DEL014-P1,1153,1008,145,175,798,30.86,6.41,16,10,6.0,2200,0.2,697,215,83,1147,1548,183,0,,0,,0,1,Light Rain,35.7,4.0,197,0,,0.0,0,0,0,7.84,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,9,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-04,2026-07-04 11:00:00,11-12,Saturday,1,Outbound,DEL014-P1,1272,1084,188,250,748,28.92,3.85,27,9,6.7,1200,0.2,926,274,59,1147,1548,183,0,,0,,0,0,Clear,30.0,0.0,188,0,,0.0,0,0,0,6.04,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,10,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-04,2026-07-04 12:00:00,12-13,Saturday,1,Inbound,DEL014-P1,1183,1045,138,251,753,29.12,3.61,12,11,5.5,1500,0.2,697,120,108,1147,1548,183,0,,0,,0,0,Clear,33.2,0.0,175,0,,0.0,0,0,0,8.11,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,10,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-04,2026-07-04 13:00:00,13-14,Saturday,1,Outbound,DEL014-P1,1179,952,227,181,1118,43.23,3.3,14,6,10.0,1200,0.2,878,230,54,1147,1548,183,0,,0,,0,0,Clear,34.6,0.0,152,0,,0.0,0,0,0,8.6,8,0,Medium
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,8,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-04,2026-07-04 14:00:00,14-15,Saturday,1,Inbound,DEL014-P1,1296,1047,249,212,1020,39.44,4.92,6,7,8.6,1800,0.2,881,166,62,1147,1548,183,0,,0,,1,0,Light Rain,32.8,11.3,106,0,,0.0,0,0,0,7.83,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,8,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-04,2026-07-04 15:00:00,15-16,Saturday,1,Inbound,DEL014-P1,971,1000,-29,207,612,23.67,6.61,0,9,6.7,1200,0.2,648,207,37,1147,1548,183,0,,0,,1,0,Clear,35.2,0.0,72,0,,0.0,0,0,0,7.88,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,4,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-04,2026-07-04 16:00:00,16-17,Saturday,1,Outbound,DEL014-P1,1597,1813,-216,257,325,12.57,6.74,26,7,8.6,1800,0.2,968,226,73,1892,2554,302,0,,0,,1,0,Light Rain,23.5,9.2,132,0,,0.0,0,0,0,8.25,8,0,Low
DEL014,Janakpuri West,Delhi,L_BLUE_MAGENTA,Blue-Magenta,Central,Interchange,1,4,16,4,3,5,10,2249,1012,2586,20,Office,Metro;Cab;Bus,Tier-2,2026-07-04,2026-07-04 17:00:00,17-18,Saturday,1,Inbound,DEL014-P1,1981,2101,-120,419,481,18.6,2.69,15,10,6.0,1500,0.2,1447,281,184,1892,2554,302,0,,0,,0,1,Cloudy,27.6,1.3,112,0,,0.0,0,0,0,5.01,8,0,Low
